ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13202149,JG414170,9/6/23 20:01,004XX W 79TH ST,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,True,False,621,6,6.0,44.0,18,1174523.0,1852538.0,2023,9/14/23 15:43,41.75075738,-87.63603477,"(41.750757383, -87.636034766)"
13202860,JG414816,9/6/23 9:00,034XX N MAJOR AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC GROUNDS,False,False,1633,16,30.0,15.0,17,1137757.0,1922269.0,2023,9/14/23 15:43,41.94284829,-87.76908617,"(41.942848288, -87.769086168)"
13208527,JG421301,5/7/23 14:00,135XX S AVENUE O,820,THEFT,$500 AND UNDER,APARTMENT,False,False,433,4,10.0,55.0,6,1201081.0,1815536.0,2023,9/14/23 15:41,41.64858878,-87.53996444,"(41.648588776, -87.539964437)"
13201249,JG413057,9/6/23 4:15,051XX S WOODLAWN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,233,2,5.0,41.0,26,1185098.0,1871194.0,2023,9/14/23 15:43,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
13206477,JG414310,9/6/23 23:00,070XX S YALE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,731,7,6.0,69.0,04A,1175843.0,1858259.0,2023,9/14/23 15:43,41.76642702,-87.63102653,"(41.766427022, -87.631026525)"
13202406,JG414335,9/6/23 23:40,028XX W TOUHY AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,True,2411,24,50.0,2.0,04A,1156229.0,1947616.0,2023,9/14/23 15:43,42.01204803,-87.70050399,"(42.012048033, -87.700503994)"
13201508,JG413401,9/6/23 6:00,0000X E WACKER DR,560,ASSAULT,SIMPLE,RESTAURANT,False,False,111,1,42.0,32.0,08A,1176994.0,1902568.0,2023,9/14/23 15:43,41.88798867,-87.62546955,"(41.887988672, -87.625469546)"
13204280,JG416577,9/6/23 22:00,125XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,523,5,9.0,53.0,7,1173275.0,1821685.0,2023,9/14/23 15:43,41.66611987,-87.64151635,"(41.666119868, -87.641516349)"
13202122,JG413867,9/6/23 15:49,005XX W LAKE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1214,12,34.0,28.0,6,1172574.0,1901698.0,2023,9/14/23 15:43,41.88570024,-87.64172685,"(41.885700244, -87.641726854)"
13201996,JG414004,9/6/23 17:34,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,34.0,32.0,6,1176352.0,1900927.0,2023,9/14/23 15:43,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
13201840,JG413935,9/6/23 13:30,091XX S GREENWOOD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,413,4,8.0,47.0,26,1185145.0,1844530.0,2023,9/14/23 15:43,41.72853976,-87.59736201,"(41.72853976, -87.59736201)"
13203847,JG415947,9/6/23 17:07,008XX N CLEVELAND AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,1823,18,27.0,8.0,26,1172755.0,1905735.0,2023,9/14/23 15:43,41.89677401,-87.64094257,"(41.896774009, -87.640942565)"
13208362,JG421538,9/2/23 19:00,003XX N ALBANY AVE,820,THEFT,$500 AND UNDER,STREET,False,False,1222,12,27.0,27.0,6,1155660.0,1901983.0,2023,9/14/23 15:41,41.88683958,-87.70383084,"(41.88683958, -87.70383084)"
13208597,JG421124,9/4/23 14:30,027XX W 55TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA BUS,False,False,824,8,15.0,63.0,11,1158822.0,1868066.0,2023,9/14/23 15:41,41.79370326,-87.69314746,"(41.793703259, -87.693147462)"
13207669,JG420702,8/25/23 18:00,086XX S ABERDEEN ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,613,6,17.0,71.0,2,1170496.0,1847472.0,2023,9/14/23 15:41,41.7369442,-87.65093882,"(41.736944201, -87.650938817)"
13202273,JG414304,9/6/23 23:14,094XX S BURNSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,633,6,8.0,44.0,14,1182828.0,1842466.0,2023,9/14/23 15:43,41.72292995,-87.60591348,"(41.72292995, -87.605913481)"
13202761,JG414912,9/6/23 21:30,060XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,False,False,311,3,20.0,40.0,6,1178193.0,1864952.0,2023,9/14/23 15:43,41.78474033,-87.6222101,"(41.784740334, -87.622210098)"
13204815,JG413054,9/6/23 5:08,087XX S EUCLID AVE,331,ROBBERY,ATTEMPT AGGRAVATED,STREET,False,False,412,4,8.0,48.0,3,1190699.0,1847509.0,2023,9/14/23 15:43,41.73658231,-87.57692092,"(41.736582312, -87.57692092)"
13202203,JG414275,9/6/23 13:58,030XX W LOGAN BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER (SPECIFY),False,False,1411,14,1.0,22.0,11,1155446.0,1917130.0,2023,9/14/23 15:43,41.92840857,-87.70420874,"(41.928408571, -87.70420874)"
13208320,JG421302,8/30/23 11:00,053XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,False,False,2011,20,40.0,4.0,6,1156732.0,1935204.0,2023,9/14/23 15:41,41.97797876,-87.69899153,"(41.977978764, -87.69899153)"
13202233,JG414144,9/6/23 20:02,024XX E 97TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,True,False,431,4,7.0,51.0,3,1193823.0,1841114.0,2023,9/14/23 15:43,41.71895793,-87.56568476,"(41.718957929, -87.56568476)"
13203141,JG415094,9/6/23 14:00,055XX S CARPENTER ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,712,7,16.0,68.0,26,1170261.0,1867979.0,2023,9/14/23 15:43,41.79322311,-87.65120397,"(41.793223108, -87.65120397)"
13202988,JG414154,9/6/23 18:18,019XX W SUPERIOR ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,OTHER (SPECIFY),False,False,1221,12,36.0,24.0,17,1163286.0,1905019.0,2023,9/14/23 15:43,41.89501368,-87.67574069,"(41.895013678, -87.675740686)"
13201523,JG413313,9/6/23 8:40,025XX E 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,421,4,7.0,43.0,14,1194640.0,1854406.0,2023,9/14/23 15:43,41.75541228,-87.56225623,"(41.755412283, -87.562256233)"
13203940,JG416160,9/6/23 8:00,023XX N MOODY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2512,25,36.0,19.0,11,1135021.0,1914824.0,2023,9/14/23 15:43,41.92246735,-87.77931928,"(41.922467354, -87.779319275)"
13202164,JG414248,9/6/23 21:00,034XX W 72ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,831,8,17.0,66.0,08A,1154736.0,1856656.0,2023,9/14/23 15:43,41.76247502,-87.70843471,"(41.762475016, -87.708434706)"
13203727,JG414785,9/6/23 20:00,005XX N WESTERN AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1221,12,36.0,24.0,6,1160311.0,1903577.0,2023,9/14/23 15:43,41.89111876,-87.68670699,"(41.891118758, -87.686706987)"
13201658,JG413580,9/6/23 10:00,0000X E ONTARIO ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18,42.0,8.0,7,1176399.0,1904492.0,2023,9/14/23 15:43,41.89328168,-87.62759645,"(41.893281677, -87.627596446)"
13201858,JG413044,9/6/23 4:49,107XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,True,434,4,10.0,51.0,14,1194566.0,1834212.0,2023,9/14/23 15:43,41.69999994,-87.56318954,"(41.699999944, -87.563189544)"
13204405,JG416401,9/6/23 16:16,019XX E 70TH ST,890,THEFT,FROM BUILDING,APARTMENT,False,False,332,3,5.0,43.0,6,1190538.0,1858947.0,2023,9/14/23 15:43,41.76797307,-87.57714245,"(41.767973069, -87.577142454)"
13201497,JG413398,9/6/23 11:15,059XX N CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1711,17,39.0,13.0,08B,1151310.0,1939165.0,2023,9/14/23 15:43,41.98895643,-87.71882653,"(41.988956425, -87.718826534)"
13202676,JG414773,9/6/23 23:00,065XX S TALMAN AVE,820,THEFT,$500 AND UNDER,STREET,False,False,831,8,16.0,66.0,6,1159832.0,1861248.0,2023,9/14/23 15:43,41.77497303,-87.68963101,"(41.774973026, -87.68963101)"
13208234,JG421338,8/23/23 18:30,028XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1124,11,27.0,27.0,6,1157278.0,1898561.0,2023,9/14/23 15:41,41.87741656,-87.69798213,"(41.87741656, -87.697982127)"
13202917,JG414910,9/6/23 4:30,126XX S TORRENCE AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433,4,10.0,55.0,7,1195862.0,1821766.0,2023,9/14/23 15:43,41.66581486,-87.55885388,"(41.665814864, -87.558853882)"
13201394,JG413246,9/6/23 8:54,079XX S RACINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,612,6,17.0,71.0,08B,1169704.0,1851999.0,2023,9/14/23 15:43,41.74938411,-87.65370947,"(41.74938411, -87.653709473)"
13201912,JG413799,9/6/23 15:38,055XX W CONGRESS PKWY,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1522,15,29.0,25.0,08B,1139749.0,1897140.0,2023,9/14/23 15:43,41.87385519,-87.76237929,"(41.873855191, -87.762379293)"
13201947,JG414035,9/6/23 18:20,043XX S WOOD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,924,9,15.0,61.0,08B,1165076.0,1875863.0,2023,9/14/23 15:43,41.81496906,-87.66999375,"(41.814969058, -87.669993754)"
13204493,JG415873,9/6/23 20:36,079XX S CICERO AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,834,8,18.0,70.0,6,1145805.0,1851340.0,2023,9/14/23 15:43,41.74806034,-87.7413027,"(41.748060338, -87.741302702)"
13201688,JG413546,9/6/23 12:56,0000X W 109TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5,9.0,49.0,08B,1177986.0,1832360.0,2023,9/14/23 15:43,41.69530861,-87.62395405,"(41.695308608, -87.62395405)"
13201808,JG413620,9/6/23 13:15,001XX W HURON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,True,True,1832,18,42.0,8.0,08B,1175253.0,1905045.0,2023,9/14/23 15:43,41.89482493,-87.63178864,"(41.894824927, -87.631788635)"
13201551,JG413468,9/6/23 9:20,066XX S HARTWELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,322,3,6.0,69.0,14,1178412.0,1861113.0,2023,9/14/23 15:43,41.77420075,-87.62152367,"(41.774200754, -87.62152367)"
13202174,JG414139,9/6/23 16:54,080XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,422,4,7.0,46.0,14,1196565.0,1852206.0,2023,9/14/23 15:43,41.74932776,-87.55527466,"(41.74932776, -87.555274664)"
13202522,JG414547,9/6/23 18:00,037XX N NEW ENGLAND AVE,820,THEFT,$500 AND UNDER,STREET,False,False,1632,16,38.0,17.0,6,1129739.0,1924094.0,2023,9/14/23 15:43,41.94799734,-87.79851488,"(41.947997344, -87.79851488)"
13202919,JG414633,9/6/23 18:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186953.0,1873098.0,2023,9/14/23 15:43,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13201631,JG413180,9/6/23 8:05,007XX N CARPENTER ST,560,ASSAULT,SIMPLE,STREET,False,False,1214,12,27.0,24.0,08A,1169317.0,1905225.0,2023,9/14/23 15:43,41.89544998,-87.65358453,"(41.895449977, -87.653584531)"
13202296,JG414307,9/6/23 14:10,002XX E CHICAGO AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,False,False,1833,18,2.0,8.0,17,1178058.0,1905778.0,2023,9/14/23 15:43,41.89677291,-87.62146443,"(41.896772914, -87.621464432)"
13208026,JG421157,7/3/23 0:00,020XX W DIVISION ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1424,14,1.0,24.0,17,1162521.0,1907985.0,2023,9/14/23 15:41,41.90316867,-87.67846717,"(41.903168666, -87.678467174)"
13205076,JG417505,9/6/23 14:00,109XX S DOTY AVE E,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,513,5,10.0,51.0,6,1185667.0,1832643.0,2023,9/14/23 15:43,41.69590816,-87.59582281,"(41.695908161, -87.595822806)"
13202016,JG414089,9/6/23 18:00,070XX S EAST END AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,332,3,5.0,43.0,6,1188995.0,1858592.0,2023,9/14/23 15:43,41.76703601,-87.58280952,"(41.767036006, -87.582809521)"
13208415,JG421402,8/30/23 16:18,042XX W AUGUSTA BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1111,11,37.0,23.0,11,1147970.0,1906331.0,2023,9/14/23 15:41,41.89892229,-87.73195888,"(41.898922292, -87.731958884)"
13202505,JG414514,9/6/23 19:00,008XX W BUENA AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1915,19,46.0,3.0,7,1169871.0,1928197.0,2023,9/14/23 15:43,41.9584742,-87.65087832,"(41.958474197, -87.65087832)"
13208531,JG408244,8/1/23 12:00,054XX S EAST VIEW PARK,820,THEFT,$500 AND UNDER,STREET,False,False,234,2,5.0,41.0,6,1188934.0,1869643.0,2023,9/14/23 15:41,41.79736226,-87.58267949,"(41.79736226, -87.582679493)"
13201884,JG413918,9/6/23 9:25,087XX S ABERDEEN ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,False,False,2222,22,21.0,71.0,17,1170513.0,1846788.0,2023,9/14/23 15:43,41.73506684,-87.65089641,"(41.735066839, -87.650896405)"
13203937,JG416060,9/6/23 22:00,057XX W SUPERIOR ST,810,THEFT,OVER $500,RESIDENCE,False,True,1511,15,29.0,25.0,6,1137935.0,1904420.0,2023,9/14/23 15:43,41.89386538,-87.76886373,"(41.893865381, -87.768863729)"
13202289,JG414352,9/6/23 23:45,001XX W 112TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,522,5,9.0,49.0,26,1177315.0,1830687.0,2023,9/14/23 15:43,41.69073279,-87.62646106,"(41.69073279, -87.626461055)"
13202129,JG414111,9/6/23 16:05,036XX N CICERO AVE,890,THEFT,FROM BUILDING,CAR WASH,False,False,1731,17,30.0,15.0,6,1143721.0,1923926.0,2023,9/14/23 15:43,41.94728543,-87.74712367,"(41.947285426, -87.747123671)"
13201642,JG413276,9/6/23 9:25,102XX S COTTAGE GROVE AVE,560,ASSAULT,SIMPLE,CTA BUS,False,False,511,5,9.0,50.0,08A,1182737.0,1836983.0,2023,9/14/23 15:43,41.70788603,-87.60641636,"(41.707886031, -87.606416363)"
13203262,JG414289,9/6/23 21:45,059XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,232,2,20.0,40.0,04A,1178171.0,1865740.0,2023,9/14/23 15:43,41.78690318,-87.62226687,"(41.786903184, -87.622266865)"
13202110,JG414104,9/6/23 17:47,078XX S CREGIER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,414,4,8.0,43.0,14,1189563.0,1853395.0,2023,9/14/23 15:43,41.75276137,-87.58089422,"(41.75276137, -87.580894222)"
13201889,JG413933,9/6/23 17:25,011XX W ARDMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2022,20,48.0,77.0,14,1167585.0,1938681.0,2023,9/14/23 15:43,41.98729227,-87.65897907,"(41.987292267, -87.658979074)"
13201100,JG412936,9/6/23 0:14,023XX S STEWART AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - GARAGE,False,False,914,9,11.0,34.0,3,1174265.0,1888921.0,2023,9/14/23 15:43,41.85060173,-87.63589842,"(41.850601726, -87.635898418)"
13201986,JG413959,9/6/23 17:21,0000X W 110TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,513,5,9.0,49.0,15,1177936.0,1832026.0,2023,9/14/23 15:43,41.69439319,-87.62414718,"(41.694393194, -87.624147184)"
13208241,JG418819,8/1/23 9:43,085XX S MUSKEGON AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,423,4,10.0,46.0,17,1196637.0,1848854.0,2023,9/14/23 15:41,41.74012783,-87.55512192,"(41.740127827, -87.555121917)"
13202821,JG414582,9/6/23 15:30,010XX E 41ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,214,2,4.0,36.0,14,1184059.0,1877766.0,2023,9/14/23 15:43,41.81976781,-87.60030247,"(41.819767809, -87.600302468)"
13202420,JG414486,9/6/23 16:00,023XX W ROSEMONT AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2413,24,50.0,2.0,7,1159637.0,1941771.0,2023,9/14/23 15:43,41.99593935,-87.68812645,"(41.995939349, -87.688126446)"
13202379,JG413453,9/6/23 12:00,013XX N SEDGWICK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1821,18,27.0,8.0,11,1173413.0,1909042.0,2023,9/14/23 15:43,41.905834,-87.63842747,"(41.905833996, -87.638427474)"
13201914,JG413816,9/6/23 15:20,060XX S KEDZIE AVE,460,BATTERY,SIMPLE,CONVENIENCE STORE,False,False,823,8,14.0,66.0,08B,1156091.0,1864310.0,2023,9/14/23 15:43,41.78345163,-87.70326286,"(41.783451628, -87.70326286)"
13201454,JG413301,9/6/23 9:08,011XX E 82ND ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,411,4,8.0,45.0,15,1185216.0,1850852.0,2023,9/14/23 15:43,41.74588634,-87.59690376,"(41.74588634, -87.596903757)"
13206924,JG419550,9/6/23 14:30,013XX W SUNNYSIDE AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,1913,19,46.0,3.0,08B,1166233.0,1929992.0,2023,9/14/23 15:43,41.96347847,-87.66420139,"(41.963478472, -87.664201385)"
13201730,JG413710,9/6/23 13:00,028XX W FULTON ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,1222,12,27.0,27.0,26,1157508.0,1901884.0,2023,9/14/23 15:43,41.88653051,-87.69704717,"(41.886530514, -87.697047165)"
13201227,JG413021,9/6/23 3:24,060XX S LA SALLE ST,820,THEFT,$500 AND UNDER,STREET,False,False,311,3,20.0,68.0,6,1176338.0,1864934.0,2023,9/14/23 15:43,41.78473284,-87.6290118,"(41.784732839, -87.629011797)"
13207672,JG420678,9/6/23 1:00,085XX S VERNON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,632,6,6.0,44.0,7,1180845.0,1848509.0,2023,9/14/23 15:43,41.73955842,-87.61299169,"(41.739558418, -87.612991694)"
13202617,JG413500,9/6/23 11:52,084XX S KOLMAR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,834,8,18.0,70.0,08A,1147358.0,1848376.0,2023,9/14/23 15:43,41.73989712,-87.73568735,"(41.739897121, -87.735687345)"
13202728,JG413475,9/6/23 11:00,062XX W BERENICE AVE,560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,1633,16,38.0,17.0,08A,1134011.0,1924941.0,2023,9/14/23 15:43,41.95024738,-87.78279167,"(41.95024738, -87.782791674)"
13202355,JG414318,9/6/23 23:29,026XX W ADAMS ST,650,BURGLARY,HOME INVASION,APARTMENT,False,True,1125,11,27.0,27.0,5,1158810.0,1898926.0,2023,9/14/23 15:43,41.8783869,-87.69234702,"(41.878386896, -87.692347019)"
13203667,JG413150,9/6/23 4:00,045XX S DREXEL BLVD,810,THEFT,OVER $500,APARTMENT,False,True,221,2,4.0,39.0,6,1182956.0,1875062.0,2023,9/14/23 15:43,41.81237358,-87.60443282,"(41.812373584, -87.604432822)"
13201711,JG413668,9/6/23 13:10,026XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1222,12,27.0,27.0,14,1158642.0,1900581.0,2023,9/14/23 15:43,41.88293181,-87.69291853,"(41.882931813, -87.692918534)"
13202956,JG415118,9/6/23 20:00,042XX N BROADWAY,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1915,19,46.0,3.0,7,1169125.0,1928512.0,2023,9/14/23 15:43,41.95935484,-87.65361169,"(41.959354838, -87.653611694)"
13208634,JG421577,9/7/23 0:00,079XX S CARPENTER ST,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,APARTMENT,False,True,612,6,17.0,71.0,11,1170692.0,1852164.0,2023,9/14/23 15:43,41.74981542,-87.65008425,"(41.74981542, -87.650084246)"
13203114,JG415205,9/6/23 16:30,030XX N KEATING AVE,560,ASSAULT,SIMPLE,RESIDENCE,False,False,2521,25,31.0,19.0,08A,1144191.0,1919806.0,2023,9/14/23 15:43,41.93597094,-87.74549991,"(41.935970935, -87.745499907)"
13202248,JG414266,9/6/23 22:07,080XX S MARYLAND AVE,560,ASSAULT,SIMPLE,STREET,False,True,631,6,8.0,44.0,08A,1183302.0,1851778.0,2023,9/14/23 15:43,41.74847212,-87.6038882,"(41.748472119, -87.603888197)"
13201954,JG414108,9/6/23 14:30,011XX N LAWLER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1531,15,37.0,25.0,08A,1142488.0,1907148.0,2023,9/14/23 15:43,41.90126792,-87.75207396,"(41.901267916, -87.752073955)"
13206420,JG415707,9/6/23 23:00,056XX S DORCHESTER AVE,820,THEFT,$500 AND UNDER,STREET,False,False,235,2,5.0,41.0,6,1186508.0,1867971.0,2023,9/14/23 15:43,41.79283195,-87.59162873,"(41.792831954, -87.591628734)"
13201841,JG413676,9/6/23 14:30,106XX S VINCENNES AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,CAR WASH,True,False,2212,22,19.0,72.0,26,1168582.0,1834195.0,2023,9/14/23 15:43,41.70055152,-87.65833251,"(41.700551523, -87.658332506)"
13202710,JG414830,9/6/23 23:00,005XX E 33RD PL,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,211,2,4.0,35.0,6,1180708.0,1882808.0,2023,9/14/23 15:43,41.83368122,-87.61243999,"(41.83368122, -87.612439993)"
13201574,JG413080,9/6/23 6:40,005XX W LAKE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,121,1,34.0,28.0,6,1172491.0,1901698.0,2023,9/14/23 15:43,41.88570208,-87.64203164,"(41.885702079, -87.642031644)"
13204290,JG416723,9/6/23 20:20,003XX N MICHIGAN AVE,870,THEFT,POCKET-PICKING,RESTAURANT,False,False,114,1,42.0,32.0,6,1177245.0,1902400.0,2023,9/14/23 15:43,41.88752199,-87.6245529,"(41.887521986, -87.624552898)"
13202901,JG415041,9/6/23 19:00,049XX S PRINCETON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,935,9,20.0,37.0,7,1175122.0,1872199.0,2023,9/14/23 15:43,41.80469598,-87.63325322,"(41.804695984, -87.633253215)"
13209652,JG422102,9/4/23 21:00,017XX W DIVISION ST,810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1213,12,1.0,24.0,6,1164759.0,1908050.0,2023,11/4/23 15:40,41.90329986,-87.67024472,"(41.903299855, -87.670244719)"
13202199,JG414249,9/6/23 21:30,059XX S MICHIGAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,232,2,20.0,40.0,08B,1178171.0,1865740.0,2023,9/14/23 15:43,41.78690318,-87.62226687,"(41.786903184, -87.622266865)"
13201610,JG413521,9/6/23 12:40,011XX W 17TH ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),False,True,1235,12,25.0,31.0,04A,1169043.0,1891896.0,2023,9/14/23 15:43,41.85888016,-87.65497778,"(41.858880162, -87.654977778)"
13202220,JG414253,9/6/23 21:57,006XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1132,11,24.0,26.0,15,1149820.0,1896986.0,2023,9/14/23 15:43,41.87324282,-87.72540701,"(41.873242815, -87.725407013)"
13203161,JG415092,9/6/23 13:00,003XX E 71ST ST,810,THEFT,OVER $500,STREET,False,False,322,3,6.0,69.0,6,1179379.0,1858006.0,2023,9/14/23 15:43,41.7656528,-87.61807357,"(41.765652804, -87.618073574)"
13202508,JG414545,9/6/23 16:00,049XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,222,2,4.0,39.0,14,1186758.0,1872618.0,2023,9/14/23 15:43,41.80557774,-87.59056479,"(41.805577741, -87.590564785)"
13208005,JG421114,9/5/23 15:00,023XX W GRAND AVE,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,COMMERCIAL / BUSINESS OFFICE,False,False,1221,12,36.0,24.0,13,1160563.0,1903417.0,2023,9/14/23 15:41,41.89067449,-87.68578595,"(41.89067449, -87.685785948)"
13208105,JG421230,8/21/23 9:40,060XX N SHERIDAN RD,560,ASSAULT,SIMPLE,APARTMENT,False,False,2433,24,48.0,77.0,08A,1168537.0,1940249.0,2023,9/14/23 15:41,41.99157427,-87.65543195,"(41.99157427, -87.655431953)"
13201796,JG413762,9/6/23 8:00,004XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1123,11,27.0,23.0,14,1152975.0,1902645.0,2023,9/14/23 15:43,41.8887098,-87.71367337,"(41.888709801, -87.713673374)"
13201668,JG413585,9/6/23 11:00,056XX N ROCKWELL ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2011,20,40.0,2.0,5,1157988.0,1937276.0,2023,9/14/23 15:43,41.98363881,-87.69431574,"(41.983638813, -87.694315735)"
